site,experiment,section,year,variable,value,units
Harvard,Bytnerowicz_Acc,5.5,2073,SOILN,3.22816,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2074,SOILN,3.23104,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2075,SOILN,3.23515,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2076,SOILN,3.23766,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2077,SOILN,3.24325,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2078,SOILN,3.24745,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2079,SOILN,3.2501,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2080,SOILN,3.25411,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2081,SOILN,3.25637,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2082,SOILN,3.25807,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2083,SOILN,3.26061,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2084,SOILN,3.26405,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2085,SOILN,3.26724,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2086,SOILN,3.2713,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2087,SOILN,3.27483,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2088,SOILN,3.27744,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2089,SOILN,3.28197,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2090,SOILN,3.28555,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2091,SOILN,3.28894,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2092,SOILN,3.28802,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2093,SOILN,3.29797,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2094,SOILN,3.3032,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2095,SOILN,3.30167,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2096,SOILN,3.307,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2097,SOILN,3.30965,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2098,SOILN,3.30937,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2099,SOILN,3.31318,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2100,SOILN,3.31843,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2015,LEAFN,0.00190435,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2016,LEAFN,0.00236394,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2017,LEAFN,0.00234653,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2018,LEAFN,0.00178361,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2019,LEAFN,0.00200507,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2020,LEAFN,0.00250591,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2021,LEAFN,0.00224689,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2022,LEAFN,0.00202291,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2023,LEAFN,0.00181117,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2024,LEAFN,0.00286743,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2025,LEAFN,0.00247282,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2026,LEAFN,0.00194079,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2027,LEAFN,0.00210099,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2028,LEAFN,0.00225861,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2029,LEAFN,0.00216506,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2030,LEAFN,0.00240955,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2031,LEAFN,0.00221796,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2032,LEAFN,0.00263674,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2033,LEAFN,0.00242088,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2034,LEAFN,0.00236907,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2035,LEAFN,0.00218726,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2036,LEAFN,0.00225253,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2037,LEAFN,0.0021046,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2038,LEAFN,0.00255466,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2039,LEAFN,0.00267409,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2040,LEAFN,0.00211458,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2041,LEAFN,0.00224385,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2042,LEAFN,0.00197244,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2043,LEAFN,0.00267987,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2044,LEAFN,0.00258756,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2045,LEAFN,0.00206601,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2046,LEAFN,0.00229442,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2047,LEAFN,0.00290272,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2048,LEAFN,0.00252716,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2049,LEAFN,0.00268133,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2050,LEAFN,0.00251813,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2051,LEAFN,0.00233999,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2052,LEAFN,0.00275722,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2053,LEAFN,0.00270413,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2054,LEAFN,0.00273906,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2055,LEAFN,0.00284081,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2056,LEAFN,0.00240336,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2057,LEAFN,0.00241806,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2058,LEAFN,0.00347862,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2059,LEAFN,0.00313386,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2060,LEAFN,0.00244945,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2061,LEAFN,0.00237835,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2062,LEAFN,0.00288448,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2063,LEAFN,0.00263863,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2064,LEAFN,0.00253204,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2065,LEAFN,0.00277106,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2066,LEAFN,0.00258544,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2067,LEAFN,0.00287109,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2068,LEAFN,0.00236608,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2069,LEAFN,0.00316697,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2070,LEAFN,0.00278435,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2071,LEAFN,0.00272015,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2072,LEAFN,0.00273484,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2073,LEAFN,0.00292509,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2074,LEAFN,0.00276896,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2075,LEAFN,0.00270947,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2076,LEAFN,0.00308875,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2077,LEAFN,0.00257878,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2078,LEAFN,0.00310327,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2079,LEAFN,0.00319472,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2080,LEAFN,0.0028054,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2081,LEAFN,0.00269051,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2082,LEAFN,0.00287815,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2083,LEAFN,0.00305093,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2084,LEAFN,0.00298435,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2085,LEAFN,0.00290218,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2086,LEAFN,0.00300956,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2087,LEAFN,0.00308278,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2088,LEAFN,0.00316737,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2089,LEAFN,0.00299108,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2090,LEAFN,0.00319018,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2091,LEAFN,0.00252002,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2092,LEAFN,0.00382169,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2093,LEAFN,0.00331865,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2094,LEAFN,0.00270782,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2095,LEAFN,0.00330283,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2096,LEAFN,0.0029684,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2097,LEAFN,0.00247465,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2098,LEAFN,0.00332641,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2099,LEAFN,0.00322808,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2100,LEAFN,0.00294427,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2015,WOODN,0.0134377,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2016,WOODN,0.0135222,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2017,WOODN,0.0135912,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2018,WOODN,0.0136439,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2019,WOODN,0.0136946,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2020,WOODN,0.0137618,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2021,WOODN,0.0138115,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2022,WOODN,0.013869,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2023,WOODN,0.0138991,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2024,WOODN,0.0139565,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2025,WOODN,0.0139986,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2026,WOODN,0.0140463,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2027,WOODN,0.0141142,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2028,WOODN,0.0141892,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2029,WOODN,0.0142681,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2030,WOODN,0.0143249,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2031,WOODN,0.0143917,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2032,WOODN,0.0144829,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2033,WOODN,0.0145549,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2034,WOODN,0.0146582,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2035,WOODN,0.0147592,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2036,WOODN,0.0148655,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2037,WOODN,0.0149623,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2038,WOODN,0.0150384,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2039,WOODN,0.0151289,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2040,WOODN,0.0151678,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2041,WOODN,0.0152181,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2042,WOODN,0.0152668,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2043,WOODN,0.0153351,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2044,WOODN,0.0154109,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2045,WOODN,0.0154902,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2046,WOODN,0.0155994,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2047,WOODN,0.0157307,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2048,WOODN,0.0158452,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2049,WOODN,0.0159915,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2050,WOODN,0.0161243,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2051,WOODN,0.0162657,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2052,WOODN,0.0164364,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2053,WOODN,0.0165765,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2054,WOODN,0.0167318,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2055,WOODN,0.0169135,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2056,WOODN,0.0170346,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2057,WOODN,0.0171937,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2058,WOODN,0.0173316,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2059,WOODN,0.0174854,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2060,WOODN,0.0175936,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2061,WOODN,0.0177265,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2062,WOODN,0.0178765,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2063,WOODN,0.0180079,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2064,WOODN,0.018159,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2065,WOODN,0.0183052,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2066,WOODN,0.0184327,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2067,WOODN,0.0185923,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2068,WOODN,0.0186904,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2069,WOODN,0.018817,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2070,WOODN,0.0189341,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2071,WOODN,0.0190736,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2072,WOODN,0.0191966,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2073,WOODN,0.0193595,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2074,WOODN,0.0195146,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2075,WOODN,0.0196868,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2076,WOODN,0.0198553,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2077,WOODN,0.019974,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2078,WOODN,0.0201499,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2079,WOODN,0.020278,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2080,WOODN,0.0204309,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2081,WOODN,0.020569,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2082,WOODN,0.0207363,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2083,WOODN,0.0209138,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2084,WOODN,0.0211026,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2085,WOODN,0.0212747,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2086,WOODN,0.0214578,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2087,WOODN,0.021627,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2088,WOODN,0.0217777,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2089,WOODN,0.0219528,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2090,WOODN,0.0221182,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2091,WOODN,0.0222033,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2092,WOODN,0.0223051,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2093,WOODN,0.022423,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2094,WOODN,0.0224698,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2095,WOODN,0.022542,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2096,WOODN,0.0226637,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2097,WOODN,0.0227357,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2098,WOODN,0.0228892,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2099,WOODN,0.0230282,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2100,WOODN,0.0231514,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2015,FROOTN,0.00113359,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2016,FROOTN,0.00140715,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2017,FROOTN,0.00139679,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2018,FROOTN,0.00106172,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2019,FROOTN,0.00119353,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2020,FROOTN,0.00149166,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2021,FROOTN,0.00133749,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2022,FROOTN,0.00120417,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2023,FROOTN,0.00107812,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2024,FROOTN,0.00170684,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2025,FROOTN,0.00147197,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2026,FROOTN,0.00115529,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2027,FROOTN,0.00125063,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2028,FROOTN,0.00134445,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2029,FROOTN,0.00128878,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2030,FROOTN,0.0014343,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2031,FROOTN,0.00132027,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2032,FROOTN,0.00156954,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2033,FROOTN,0.00144105,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2034,FROOTN,0.00141021,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2035,FROOTN,0.00130199,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2036,FROOTN,0.00134084,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2037,FROOTN,0.00125279,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2038,FROOTN,0.00152067,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2039,FROOTN,0.00159178,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2040,FROOTN,0.00125874,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2041,FROOTN,0.00133567,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2042,FROOTN,0.00117413,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2043,FROOTN,0.0015952,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2044,FROOTN,0.00154026,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2045,FROOTN,0.00122983,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2046,FROOTN,0.00136577,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2047,FROOTN,0.00172785,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2048,FROOTN,0.00150432,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2049,FROOTN,0.00159608,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2050,FROOTN,0.00149894,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2051,FROOTN,0.00139291,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2052,FROOTN,0.00164125,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2053,FROOTN,0.00160965,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2054,FROOTN,0.00163044,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2055,FROOTN,0.00169102,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2056,FROOTN,0.00143062,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2057,FROOTN,0.00143938,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2058,FROOTN,0.00207064,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2059,FROOTN,0.00186547,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2060,FROOTN,0.00145807,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2061,FROOTN,0.00141574,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2062,FROOTN,0.001717,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2063,FROOTN,0.00157067,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2064,FROOTN,0.00150723,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2065,FROOTN,0.00164949,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2066,FROOTN,0.00153901,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2067,FROOTN,0.00170904,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2068,FROOTN,0.00140844,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2069,FROOTN,0.00188514,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2070,FROOTN,0.00165742,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2071,FROOTN,0.0016192,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2072,FROOTN,0.00162793,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2073,FROOTN,0.00174118,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2074,FROOTN,0.00164825,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2075,FROOTN,0.00161284,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2076,FROOTN,0.0018386,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2077,FROOTN,0.00153505,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2078,FROOTN,0.00184725,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2079,FROOTN,0.00190167,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2080,FROOTN,0.00166995,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2081,FROOTN,0.00160155,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2082,FROOTN,0.00171324,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2083,FROOTN,0.00181609,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2084,FROOTN,0.00177646,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2085,FROOTN,0.00172755,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2086,FROOTN,0.00179146,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2087,FROOTN,0.00183505,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2088,FROOTN,0.00188539,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2089,FROOTN,0.00178048,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2090,FROOTN,0.00189897,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2091,FROOTN,0.00150008,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2092,FROOTN,0.00227485,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2093,FROOTN,0.00197548,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2094,FROOTN,0.00161187,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2095,FROOTN,0.00196601,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2096,FROOTN,0.00176698,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2097,FROOTN,0.00147307,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2098,FROOTN,0.00198005,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2099,FROOTN,0.00192154,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2100,FROOTN,0.00175262,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2015,CWDN,0.00551753,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2016,CWDN,0.00548775,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2017,CWDN,0.00550382,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2018,CWDN,0.0055432,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2019,CWDN,0.00556702,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2020,CWDN,0.0055621,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2021,CWDN,0.00557812,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2022,CWDN,0.0056151,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2023,CWDN,0.00562339,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2024,CWDN,0.0055869,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2025,CWDN,0.00559696,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2026,CWDN,0.00560361,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2027,CWDN,0.00560149,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2028,CWDN,0.00564347,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2029,CWDN,0.0056717,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2030,CWDN,0.00566837,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2031,CWDN,0.00567093,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2032,CWDN,0.00566308,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2033,CWDN,0.00565889,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2034,CWDN,0.00566318,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2035,CWDN,0.00566936,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2036,CWDN,0.00571158,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2037,CWDN,0.00576484,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2038,CWDN,0.00581481,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2039,CWDN,0.00586086,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2040,CWDN,0.00587838,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2041,CWDN,0.005903,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2042,CWDN,0.00593238,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2043,CWDN,0.00591776,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2044,CWDN,0.00589921,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2045,CWDN,0.00588373,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2046,CWDN,0.00586872,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2047,CWDN,0.00589472,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2048,CWDN,0.00590815,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2049,CWDN,0.00588303,kgN/m2
Harvard,Bytnerowicz_Acc,5.5,2050,CWDN,0.00587383,kgN/m2
