time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1851.7083,304.582,304.573,4.15173,0.354948,2.86809,0.00715628,0.00425888,0.00444414,0.0028974,0,0,0.00233857,4.74782e-06,0,3.13104e-05,7.54135e-09,8.94963e-05,nan,9.92154e-07,3.28009e-08,4.82862e-06,nan,12.4158,44.2878,9.28827,0.275926,29.1921,0.305429,11.6777,0.00862643,0.24251,2.40393,0.0809604,3.0067,0.0011524,0.00496678,2.91471,0.0127262,0.0179082,0.00577405,0.00491845,2.91471,0.00750029,2.6403,2.03029,0.000309168,0.0585944,0.000900969,0.00298469,0.00024251,0.00080131,0.0585944,4.16207,4.74782e-06,3.12757,0.251137
1851.7917,304.334,304.37,4.18793,0.355077,2.45624,0.00767208,0.00443779,0.00438695,0.00323429,0,0,0.00235095,4.73656e-06,0,3.6052e-05,1.30575e-08,8.87031e-05,nan,1.15401e-06,4.77017e-08,4.77354e-06,nan,12.4345,44.2904,9.29634,0.275382,29.1874,0.307788,11.6851,0.00883243,0.244384,2.39314,0.0812831,3.00676,0.00138069,0.00496073,2.91424,0.0128245,0.0179182,0.00581866,0.00489686,2.91424,0.00752104,2.64035,2.03034,0.000308439,0.058585,0.00090793,0.00298637,0.000244384,0.000797713,0.058585,3.89712,4.73656e-06,3.13813,0.253216
1851.8750,302.963,303.035,4.2958,0.362671,1.98233,0.00810855,0.00455727,0.00426517,0.00355128,0,0,0.00238714,4.82502e-06,0,3.26337e-05,9.22518e-09,8.43596e-05,nan,9.99498e-07,1.2188e-07,4.61483e-06,nan,12.4686,44.311,9.31337,0.276423,29.183,0.314795,11.6981,0.00915215,0.249947,2.38294,0.0818778,3.00689,0.00135917,0.00499023,2.91379,0.0131165,0.0179361,0.00595113,0.00487653,2.91379,0.007559,2.64041,2.03036,0.000309693,0.0585766,0.000928599,0.00298936,0.000249947,0.000794315,0.0585766,3.30494,4.82502e-06,3.15522,0.2591
1851.9583,301.926,301.993,4.30407,0.382428,1.12052,0.00848286,0.00425663,0.00419112,0.00422623,0,0,0.00239051,4.87053e-06,0,1.80545e-05,1.19099e-08,7.95511e-05,nan,5.09733e-07,6.43378e-07,4.5242e-06,nan,12.5144,44.349,9.32088,0.280176,29.1804,0.315331,11.7072,0.00936375,0.250373,2.37405,0.0826769,3.00736,0.00123416,0.00508301,2.9135,0.0131388,0.0179487,0.00596126,0.00485891,2.9135,0.0076108,2.64046,2.03036,0.000313823,0.0585724,0.00093018,0.00299145,0.000250373,0.000791351,0.0585724,3.0163,4.87053e-06,3.19354,0.259737
1852.0417,302.024,302.079,4.21922,0.383224,1.17799,0.00844986,0.00432679,0.00416492,0.00412307,0,0,0.00236306,4.87849e-06,0,1.55677e-05,1.05009e-08,7.95132e-05,nan,4.37081e-07,9.28507e-07,4.51413e-06,nan,12.567,44.3941,9.31873,0.283017,29.1783,0.309825,11.7116,0.00945892,0.246001,2.36585,0.0836252,3.00802,0.00111698,0.00515653,2.91328,0.0129094,0.0179547,0.00585717,0.00484268,2.91328,0.00767269,2.64049,2.03034,0.000316525,0.0585691,0.000913938,0.00299246,0.000246001,0.000788618,0.0585691,2.97159,4.87849e-06,3.24822,0.25546
1852.1250,302.436,302.458,4.142,0.372646,1.72362,0.00806596,0.004311,0.00423618,0.00375496,0,0,0.00233801,4.85983e-06,0,2.02887e-05,8.46303e-09,8.26528e-05,nan,5.92965e-07,7.30519e-07,4.5899e-06,nan,12.6142,44.4325,9.31708,0.284593,29.1758,0.304792,11.716,0.00954959,0.242005,2.35786,0.084532,3.00865,0.00107345,0.0051999,2.91302,0.0126997,0.0179609,0.00576202,0.00482686,2.91302,0.00773184,2.64052,2.03031,0.000317962,0.0585647,0.000899092,0.00299349,0.000242005,0.000785952,0.0585647,3.17135,4.85983e-06,3.29711,0.251555
1852.2083,302.443,302.479,4.05701,0.377331,1.28333,0.00787747,0.00435008,0.00422854,0.00352738,0,0,0.00231022,4.83353e-06,0,1.95697e-05,6.58701e-09,8.46413e-05,nan,5.5925e-07,6.45822e-07,4.63876e-06,nan,12.6532,44.4591,9.31416,0.284145,29.1723,0.29923,11.7194,0.00961306,0.237589,2.34939,0.0853464,3.00919,0.00117596,0.00519618,2.91266,0.0124679,0.0179658,0.00565688,0.00481011,2.91266,0.00778503,2.64056,2.03031,0.000317188,0.0585581,0.000882685,0.00299429,0.000237589,0.00078313,0.0585581,2.95113,4.83353e-06,3.33906,0.247202
1852.2917,302.142,302.18,3.97509,0.374221,1.24393,0.00759471,0.00433011,0.00415935,0.0032646,0,0,0.0022833,4.80428e-06,0,2.37638e-05,8.30455e-09,8.44239e-05,nan,6.86338e-07,5.81688e-07,4.57207e-06,nan,12.6864,44.4795,9.31109,0.283795,29.1681,0.293845,11.7224,0.00966373,0.233313,2.34123,0.0861022,3.00964,0.00131142,0.00519445,2.91224,0.0122435,0.0179701,0.00555507,0.00479397,2.91224,0.00783438,2.6406,2.03031,0.000316574,0.0585495,0.000866799,0.00299501,0.000233313,0.000780409,0.0585495,2.67329,4.80428e-06,3.3753,0.242977
1852.3750,302.951,302.954,3.89522,0.351078,2.27737,0.00742165,0.00430692,0.0041082,0.00311473,0,0,0.00225691,4.7793e-06,0,3.6581e-05,1.49555e-08,8.45966e-05,nan,1.14307e-06,3.99126e-07,4.50775e-06,nan,12.7141,44.4946,9.30777,0.283161,29.1636,0.288573,11.725,0.00970092,0.229127,2.33367,0.0868002,3.00989,0.00133871,0.00518503,2.91179,0.0120239,0.0179737,0.0054554,0.00477906,2.91179,0.00787993,2.64064,2.03031,0.000315813,0.0585405,0.000851247,0.00299562,0.000229127,0.000777889,0.0585405,3.14562,4.7793e-06,3.40637,0.238828
1852.4583,303.682,303.674,3.8162,0.345305,2.41997,0.00723417,0.00430552,0.00413708,0.00292865,0,0,0.00223065,4.74521e-06,0,3.5159e-05,2.32746e-08,8.6145e-05,nan,1.14153e-06,1.04228e-07,4.56856e-06,nan,12.7365,44.5048,9.30404,0.282141,29.1592,0.283334,11.7269,0.00972304,0.224967,2.327,0.0874378,3.00986,0.00114269,0.00516495,2.91134,0.0118056,0.0179766,0.00535636,0.00476596,2.91134,0.00792154,2.64069,2.03033,0.000314836,0.058532,0.000835794,0.0029961,0.000224967,0.000775668,0.058532,3.50595,4.74521e-06,3.43241,0.23469
