time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1851.7083,271.19,272.237,1.32331,0.239929,0.0348317,0.000247073,0.000933646,0.000614188,-0.000686574,1.32667e-10,7.12757e-08,0.000447237,7.67759e-14,7.37702e-07,2.33518e-06,1.1842e-16,2.24572e-05,1.31412e-06,3.97596e-07,1.32043e-20,8.77416e-07,1.30657e-07,3.38851,80.4267,1.82665,0.140173,75.9162,0.197695,2.11817,0.00162504,0.197695,0.981849,0.0446294,-0.312919,0.592756,0.00245423,-0.954706,0.00494239,0.00324709,0.00470702,0.00194751,-0.954706,0.0037932,1.79641,1.07123,0.000171173,0.151958,0.000494239,0.000541181,0.000197695,0.000327537,0.151958,0.485273,7.37702e-07,1.56186,0.19932
1851.7917,259.889,261.844,0.184381,0.0731969,0.000469848,2.6571e-06,0.000535757,4.98631e-05,-0.0005331,0,0,0.000438692,0,6.93469e-07,1.22355e-15,1.33185e-16,2.64896e-06,1.25714e-06,2.72071e-16,1.48379e-20,7.48072e-08,1.25714e-07,3.36582,80.4208,1.81895,0.156649,75.9138,0.19271,2.11463,0.00153016,0.19271,0.984545,0.0443664,-0.312735,0.593056,0.00280324,-0.954913,0.00481776,0.00324228,0.00458832,0.0019531,-0.954913,0.00377445,1.79642,1.07124,0.000195516,0.151954,0.000481776,0.00054038,0.00019271,0.000328436,0.151954,0.102141,6.93469e-07,1.54687,0.19424
1851.8750,255.437,256.63,0,0.0541243,0,0,0.000397052,2.04576e-06,-0.000397052,0,0,0.000430357,0,6.44274e-07,0,1.57642e-16,1.66243e-07,1.22543e-06,0,1.75514e-20,3.93709e-09,1.22543e-07,3.34668,80.425,1.81137,0.176754,75.9136,0.187849,2.1111,0.00144083,0.187849,0.988057,0.0441086,-0.312528,0.593106,0.00323431,-0.954937,0.00469625,0.00323744,0.0044726,0.00196032,-0.954937,0.00375605,1.79644,1.07124,0.000224702,0.151953,0.000469625,0.000539574,0.000187849,0.000329606,0.151953,0.0696753,6.44274e-07,1.53531,0.18929
1851.9583,264.822,265.216,0,0.0537395,0,0,0.000492777,7.52458e-07,-0.000492777,0,0,0.000422095,0,5.9867e-07,0,1.72761e-16,6.38309e-08,1.19402e-06,0,1.9223e-20,1.47885e-09,1.19402e-07,3.327,80.429,1.8038,0.196837,75.9135,0.183034,2.10752,0.00135536,0.183034,0.99164,0.0438518,-0.312323,0.593132,0.00366589,-0.95494,0.00457589,0.0032325,0.00435796,0.00196767,-0.95494,0.00373768,1.79645,1.07124,0.000253869,0.151953,0.000457589,0.000538751,0.000183034,0.000330801,0.151953,0.0990217,5.9867e-07,1.5232,0.18439
1852.0417,259.735,260.583,0,0.0537389,0,0,0.000358417,4.49586e-07,-0.000358417,0,0,0.000414424,0,5.57582e-07,0,1.71519e-16,3.86349e-08,1.16488e-06,0,1.90738e-20,8.84756e-10,1.16488e-07,3.30973,80.4338,1.79672,0.215499,75.9135,0.178566,2.10411,0.0012787,0.178566,0.995044,0.0436121,-0.312134,0.593153,0.00406762,-0.954941,0.00446418,0.00322778,0.00425158,0.00197465,-0.954941,0.00372052,1.79646,1.07124,0.000281032,0.151953,0.000446418,0.000537963,0.000178566,0.000331935,0.151953,0.0368481,5.57582e-07,1.51301,0.179845
1852.1250,264.774,264.884,0,0.0537435,0,0,0.000528657,2.43105e-07,-0.000528657,0,0,0.000406939,0,5.26033e-07,0,1.03652e-16,2.13774e-08,1.13645e-06,0,1.15204e-20,4.79636e-10,1.13645e-07,3.29154,80.4372,1.78975,0.233724,75.9135,0.174209,2.10071,0.00120645,0.174209,0.998442,0.043377,-0.31195,0.593173,0.00446061,-0.954942,0.00435526,0.00322303,0.00414784,0.0019816,-0.954942,0.00370366,1.79647,1.07124,0.000307616,0.151953,0.000435526,0.000537172,0.000174209,0.000333068,0.151953,0.394666,5.26033e-07,1.5018,0.175416
1852.2083,271.474,271.083,0.210925,0.220986,0.0212413,0.000122869,0.000713357,0.000452867,-0.000590488,0,0,0.000399385,0,5.11201e-07,1.9661e-05,6.13521e-17,-1.5528e-05,1.10779e-06,9.4293e-07,6.8212e-21,3.21981e-07,1.10779e-07,3.26906,80.4316,1.78266,0.242462,75.9185,0.169815,2.09721,0.00113599,0.169815,1.00165,0.0431384,-0.312285,0.592485,0.00463233,-0.954528,0.0042454,0.00321811,0.00404321,0.00198815,-0.954528,0.00368653,1.79648,1.07124,0.000317471,0.151967,0.00042454,0.000536351,0.000169815,0.000334137,0.151967,0.617081,5.11201e-07,1.4864,0.170951
1852.2917,285.408,283.197,1.37642,0.373659,1.08833,0.00366929,0.0016815,0.0021126,0.00198779,6.48379e-08,1.05921e-05,0.000394637,4.06242e-10,5.23941e-07,3.78554e-05,4.87372e-17,2.37219e-05,1.18254e-05,4.89264e-06,5.43208e-21,2.32998e-06,8.77609e-07,3.25466,80.399,1.77823,0.209846,75.9336,0.167055,2.09503,0.00109998,0.167055,1.00087,0.0430025,-0.313368,0.591033,0.00388714,-0.953276,0.00417639,0.00321501,0.00397749,0.00198654,-0.953276,0.00367672,1.79649,1.07127,0.000264013,0.15201,0.000417639,0.000535835,0.000167055,0.000333877,0.15201,1.78661,5.24347e-07,1.47644,0.168155
1852.3750,290.686,289.184,1.46514,0.232473,1.85137,0.00644987,0.00248113,0.0018386,0.00396874,1.98026e-07,2.52615e-05,0.000406187,2.04033e-09,5.98696e-07,7.51017e-06,5.20735e-17,4.93536e-05,3.43538e-05,9.44189e-07,5.80899e-21,2.50096e-06,2.50042e-06,3.3027,80.4058,1.78961,0.175501,75.9317,0.173758,2.10112,0.00125169,0.173758,0.995886,0.0434672,-0.313744,0.591097,0.00317916,-0.953463,0.00434396,0.00322336,0.00413709,0.00197635,-0.953463,0.00371005,1.7965,1.0713,0.000216671,0.152007,0.000434397,0.000537227,0.000173758,0.000332216,0.152007,2.6849,6.00737e-07,1.51309,0.175009
1852.4583,291.987,290.814,1.57555,0.276085,1.4363,0.00594459,0.0027858,0.00194346,0.00315879,1.84461e-07,2.42232e-05,0.000427557,2.35232e-09,6.76755e-07,3.4737e-05,7.31146e-17,6.1745e-05,3.34247e-05,3.71655e-06,8.15816e-21,2.80658e-06,2.43624e-06,3.38619,80.4566,1.81065,0.157563,75.922,0.186147,2.11237,0.00150934,0.186147,0.99089,0.0442663,-0.31409,0.591158,0.00281523,-0.954295,0.00465369,0.00323895,0.00443207,0.00196618,-0.954295,0.00376754,1.79651,1.0713,0.000192721,0.151984,0.000465369,0.000539825,0.000186147,0.000330551,0.151984,2.26738,6.79107e-07,1.57553,0.187656
