time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1851.7083,285.753,286.363,2.50126,0.162167,0.849545,0.00301937,0.00184593,0.00186566,0.00117344,6.53393e-06,7.53353e-05,0.00633924,3.58806e-06,1.20808e-06,2.90311e-05,1.90924e-06,-1.38671e-06,6.25083e-05,2.69764e-06,6.7901e-09,9.46755e-07,3.92276e-06,8.00293,41.0083,5.01864,0.259243,30.6684,0.0764465,5.95209,0.00387168,0.0764465,2.07778,0.126448,3.20102,0.00242609,0.00501315,3.06288,0.00305728,0.00913125,0.00182016,0.00425233,3.06288,0.00741948,3.00736,1.63456,0.000289821,0.0615215,0.000203798,0.00152188,7.64465e-05,0.000692595,0.0615215,1.24928,4.79614e-06,2.98429,0.0803182
1851.7917,279.576,280.651,0,0.20403,0,0,0.000667869,0.0023213,-0.000667869,0,0,0.000359584,0,1.15317e-06,4.64069e-06,7.14568e-07,1.80755e-06,0,3.22016e-07,4.93776e-09,1.52486e-06,0,7.83863,41.0876,4.94223,0.459815,30.7106,0,5.94215,0.00364557,0,2.07849,0.122675,3.20409,0.000846389,0.0100046,3.06631,0,0.00911747,0,0.0042538,3.06631,0.00721156,3.00756,1.63458,0.00056045,0.0616428,0,0.00151958,0,0.000692829,0.0616428,0.593667,1.15317e-06,2.8964,0.00364557
1851.8750,275.301,276.128,0,0.258118,0,0,0.000554929,0.00153278,-0.000554929,0,0,0.000358984,0,1.09328e-06,5.60116e-06,1.09011e-06,1.77453e-05,0,3.11101e-07,7.57261e-09,1.57593e-06,0,7.80786,41.0103,4.93398,0.392553,30.7288,0,5.93223,0.00343273,0,2.08112,0.12247,3.20403,0.0011765,0.00829562,3.06783,0,0.00910362,0,0.00425919,3.06783,0.00719952,3.00756,1.63463,0.000468343,0.0616934,0,0.00151727,0,0.000693706,0.0616934,0.608734,1.09328e-06,2.87388,0.00343273
1851.9583,273.103,273.484,0,0.32223,0,0,0.000351546,0.00109442,-0.000351546,0,0,0.000358375,0,1.02936e-06,7.3755e-06,1.66436e-06,1.90922e-05,0,5.1388e-07,9.86392e-09,1.31165e-06,0,7.78195,40.9611,4.92561,0.358621,30.7344,0,5.92216,0.00322911,0,2.08615,0.122262,3.20389,0.0016004,0.00746361,3.0683,0,0.00908949,0,0.00426947,3.0683,0.0071873,3.00756,1.63467,0.000423274,0.0617086,0,0.00151492,0,0.000695384,0.0617086,0.262632,1.02936e-06,2.85634,0.00322911
1852.0417,275.09,275.582,0,0.173384,0,0,0.000417807,0.00118759,-0.000417807,0,0,0.000357796,0,9.7023e-07,9.10835e-06,1.45836e-06,2.39671e-05,0,9.56402e-07,6.76964e-09,1.5277e-06,0,7.75846,40.9148,4.91765,0.328533,30.7379,0,5.9126,0.00304647,0,2.08991,0.122064,3.2037,0.00204144,0.00670336,3.06861,0,0.00907599,0,0.00427712,3.06861,0.00717569,3.00756,1.63472,0.000381225,0.0617172,0,0.00151267,0,0.000696638,0.0617172,0.61249,9.7023e-07,2.84081,0.00304647
1852.1250,273.821,274.351,0,0.26833,0,0,0.00042335,0.00106615,-0.00042335,0,0,0.000357218,0,9.25596e-07,1.39229e-05,1.99756e-06,2.74307e-05,0,1.28688e-06,7.61197e-09,1.48781e-06,0,7.73425,40.87,4.90971,0.304833,30.7378,0,5.90305,0.00287433,0,2.09312,0.121867,3.20336,0.00246153,0.00611454,3.06863,0,0.00906245,0,0.00428361,3.06863,0.0071641,3.00756,1.63476,0.000348699,0.0617158,0,0.00151041,0,0.000697706,0.0617158,0.64283,9.25596e-07,2.82454,0.00287433
1852.2083,282.633,281.73,0.00186778,0.217729,0.00110316,9.98785e-06,0.000652496,0.00125412,-0.000642508,0,0,0.000356622,0,8.92892e-07,2.18586e-05,6.37109e-06,3.81989e-05,0,2.28644e-06,2.20285e-08,1.8595e-06,0,7.70641,40.8207,4.90151,0.284552,30.7343,6.20566e-05,5.89326,0.00270812,6.20566e-05,2.09537,0.121664,3.20276,0.00282872,0.0056076,3.06837,2.48226e-06,0.0090485,1.47754e-06,0.00428814,3.06837,0.00715214,3.00756,1.63481,0.000320992,0.0617051,1.65484e-07,0.00150808,6.20566e-08,0.000698457,0.0617051,1.02077,8.92892e-07,2.80489,0.00277018
1852.2917,288.61,287.687,2.2188,0.206614,1.52345,0.00582834,0.00211341,0.00138035,0.00371493,1.30878e-05,0.000147845,0.000357117,6.56332e-06,9.0336e-07,3.10234e-05,4.79188e-06,4.95839e-05,4.35232e-05,3.30821e-06,1.77312e-08,2.13766e-06,2.45616e-06,7.72332,40.8093,4.90546,0.265347,30.7259,0.0682211,5.96232,0.00432948,0.0682211,2.09474,0.121989,3.20185,0.0027605,0.00512862,3.06768,0.00272884,0.00914394,0.00162431,0.00428683,3.06768,0.00716966,3.00756,1.63484,0.000295074,0.0616807,0.000181923,0.00152399,6.82211e-05,0.000698247,0.0616807,2.48859,7.46668e-06,2.81786,0.0725506
1852.3750,294.261,292.848,3.21448,0.164195,2.33482,0.00737798,0.00297453,0.00138705,0.00440345,1.61716e-05,0.000153078,0.000359982,1.0234e-05,9.72749e-07,2.10215e-05,2.41792e-06,5.49222e-05,5.5354e-05,2.71394e-06,1.2425e-08,2.18099e-06,3.16057e-06,7.84373,40.9006,4.93574,0.250329,30.7137,0.0970832,5.98591,0.00481704,0.0970832,2.09279,0.123426,3.20121,0.00208263,0.0047566,3.06666,0.00388333,0.00917697,0.00231151,0.004283,3.06666,0.0072512,3.00756,1.63481,0.000275297,0.0616473,0.000258889,0.0015295,9.70832e-05,0.000697596,0.0616473,3.00719,1.12067e-05,2.90799,0.1019
1852.4583,297.217,295.821,3.20857,0.149147,2.59562,0.00668292,0.00315885,0.00138568,0.00352408,1.49286e-05,0.000149382,0.000362859,1.00322e-05,1.04997e-06,1.9385e-05,1.13563e-06,5.84512e-05,4.89242e-05,2.49319e-06,6.5413e-09,2.16861e-06,2.77911e-06,7.95146,40.9789,4.96616,0.238382,30.6994,0.0969211,5.97591,0.00453581,0.0969211,2.08971,0.124816,3.20086,0.00187579,0.00446119,3.06543,0.00387685,0.00916347,0.00230765,0.00427686,3.06543,0.00733002,3.00756,1.63478,0.000259752,0.0616092,0.000258456,0.00152724,9.69211e-05,0.00069657,0.0616092,3.33676,1.10822e-05,2.9853,0.101457
